                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.37716,                0.29648,                0.83425,                0.99753,                0.96782,                0.98481,                0.93494,                0.36576,                0.21093,                0.81299,              0.0024265,              0.0024265,              0.0024265
                    155,                0.37721,                0.29178,                0.83328,                0.99767,                0.96772,                0.98479,                0.93503,                0.36583,                0.21104,                0.81304,               0.002377,               0.002377,               0.002377
                    156,                 0.3743,                0.29315,                0.83361,                0.99772,                0.96776,                0.98477,                  0.935,                0.36573,                0.21102,                  0.813,              0.0023275,              0.0023275,              0.0023275
                    157,                0.37541,                0.29364,                0.83466,                0.99767,                0.96778,                0.98474,                0.93499,                0.36543,                0.21101,                0.81293,               0.002278,               0.002278,               0.002278
                    158,                0.37439,                0.29462,                 0.8348,                0.99769,                0.96773,                0.98473,                0.93512,                0.36522,                0.21098,                0.81284,              0.0022285,              0.0022285,              0.0022285
                    159,                0.37226,                 0.2905,                0.83377,                 0.9977,                0.96776,                0.98472,                0.93506,                0.36522,                0.21078,                 0.8128,               0.002179,               0.002179,               0.002179
                    160,                0.37079,                 0.2896,                0.83202,                0.99767,                0.96772,                0.98471,                0.93495,                0.36524,                0.21076,                0.81279,              0.0021295,              0.0021295,              0.0021295
                    161,                0.37278,                0.28898,                0.83367,                0.99763,                0.96776,                0.98469,                  0.935,                0.36532,                0.21079,                 0.8128,                0.00208,                0.00208,                0.00208
                    162,                0.37147,                0.28996,                 0.8329,                0.99763,                0.96773,                0.98467,                0.93502,                0.36503,                0.21061,                0.81274,              0.0020305,              0.0020305,              0.0020305
                    163,                0.36947,                0.28526,                0.83201,                0.99761,                0.96775,                0.98468,                0.93523,                0.36475,                 0.2108,                0.81267,               0.001981,               0.001981,               0.001981
                    164,                0.36708,                0.28655,                0.83161,                0.99761,                0.96775,                0.98467,                0.93526,                0.36475,                0.21082,                0.81263,              0.0019315,              0.0019315,              0.0019315
                    165,                0.36415,                0.28243,                0.83017,                0.99753,                0.96787,                0.98466,                0.93522,                0.36456,                0.21095,                0.81255,               0.001882,               0.001882,               0.001882
                    166,                0.36514,                0.28383,                0.82938,                0.99752,                0.96785,                0.98465,                0.93516,                0.36447,                 0.2109,                 0.8125,              0.0018325,              0.0018325,              0.0018325
                    167,                0.36477,                0.28335,                0.83281,                0.99753,                0.96787,                0.98465,                0.93522,                0.36436,                0.21066,                0.81246,               0.001783,               0.001783,               0.001783
                    168,                0.36271,                0.28186,                0.82902,                 0.9975,                0.96786,                0.98464,                0.93539,                 0.3644,                0.21077,                0.81246,              0.0017335,              0.0017335,              0.0017335
                    169,                0.36184,                0.28176,                0.83131,                0.99748,                0.96784,                0.98463,                0.93549,                0.36418,                0.21071,                0.81241,               0.001684,               0.001684,               0.001684
                    170,                0.36105,                0.27658,                0.83054,                0.99746,                0.96787,                0.98463,                0.93544,                0.36425,                 0.2105,                 0.8124,              0.0016345,              0.0016345,              0.0016345
                    171,                 0.3598,                0.27771,                0.82973,                0.99747,                 0.9679,                0.98462,                0.93559,                0.36451,                0.21058,                0.81244,               0.001585,               0.001585,               0.001585
                    172,                0.35896,                0.27359,                0.82888,                0.99752,                0.96781,                0.98462,                0.93539,                0.36463,                0.21076,                0.81246,              0.0015355,              0.0015355,              0.0015355
                    173,                0.35923,                 0.2736,                0.82773,                0.99747,                0.96784,                0.98463,                0.93537,                0.36464,                  0.211,                0.81248,               0.001486,               0.001486,               0.001486
                    174,                0.35905,                0.27716,                0.82843,                 0.9975,                0.96781,                0.98463,                0.93526,                0.36455,                 0.2111,                0.81246,              0.0014365,              0.0014365,              0.0014365
                    175,                0.35521,                0.27107,                0.82854,                 0.9975,                0.96783,                0.98462,                 0.9355,                0.36445,                0.21085,                0.81244,               0.001387,               0.001387,               0.001387
                    176,                0.35674,                0.27222,                0.82842,                0.99755,                0.96783,                0.98461,                0.93534,                0.36443,                0.21083,                0.81242,              0.0013375,              0.0013375,              0.0013375
                    177,                0.35664,                0.27751,                0.82996,                0.99753,                0.96779,                0.98459,                0.93552,                0.36447,                  0.211,                0.81243,               0.001288,               0.001288,               0.001288
                    178,                0.35377,                0.27229,                0.82841,                0.99756,                0.96782,                0.98458,                0.93537,                0.36442,                 0.2112,                0.81242,              0.0012385,              0.0012385,              0.0012385
                    179,                0.35256,                0.26857,                0.82803,                0.99751,                0.96773,                0.98472,                0.93541,                0.36446,                0.21121,                0.81241,               0.001189,               0.001189,               0.001189
                    180,                0.35323,                0.26776,                0.82928,                0.99751,                 0.9677,                0.98472,                0.93544,                0.36445,                0.21123,                0.81239,              0.0011395,              0.0011395,              0.0011395
                    181,                0.35085,                0.26978,                0.82693,                0.99753,                0.96776,                 0.9847,                0.93544,                0.36458,                0.21152,                0.81242,                0.00109,                0.00109,                0.00109
                    182,                0.35173,                0.26991,                0.82696,                0.99753,                0.96776,                0.98468,                0.93556,                0.36457,                 0.2116,                0.81242,              0.0010405,              0.0010405,              0.0010405
                    183,                0.34794,                0.26437,                0.82652,                0.99757,                0.96776,                0.98467,                0.93563,                0.36462,                0.21157,                0.81242,               0.000991,               0.000991,               0.000991
                    184,                0.34929,                0.26669,                  0.827,                0.99757,                0.96774,                 0.9845,                0.93571,                0.36459,                0.21165,                 0.8124,              0.0009415,              0.0009415,              0.0009415
                    185,                0.34654,                0.26155,                0.82532,                0.99757,                0.96775,                0.98447,                0.93546,                0.36475,                0.21162,                0.81244,               0.000892,               0.000892,               0.000892
                    186,                0.34548,                0.26245,                0.82557,                0.99755,                0.96774,                0.98446,                0.93543,                0.36464,                0.21184,                0.81242,              0.0008425,              0.0008425,              0.0008425
                    187,                0.34252,                0.25879,                0.82482,                0.99753,                0.96777,                0.98442,                0.93571,                 0.3645,                0.21164,                0.81237,               0.000793,               0.000793,               0.000793
                    188,                0.34543,                0.26032,                0.82452,                0.99754,                0.96777,                 0.9844,                0.93546,                0.36456,                0.21161,                0.81238,              0.0007435,              0.0007435,              0.0007435
                    189,                0.34216,                 0.2618,                 0.8249,                0.99755,                0.96775,                0.98439,                0.93525,                0.36477,                0.21175,                0.81242,               0.000694,               0.000694,               0.000694
                    190,                0.34417,                0.25826,                0.82537,                0.99753,                0.96763,                 0.9844,                0.93515,                  0.365,                0.21205,                0.81249,              0.0006445,              0.0006445,              0.0006445
                    191,                0.32233,                0.19603,                0.80759,                0.99755,                0.96775,                0.98439,                0.93516,                0.36508,                0.21205,                0.81249,               0.000595,               0.000595,               0.000595
                    192,                0.31567,                0.19302,                 0.8078,                0.99752,                0.96777,                0.98438,                0.93522,                 0.3649,                0.21194,                0.81243,              0.0005455,              0.0005455,              0.0005455
                    193,                0.31139,                 0.1881,                 0.8052,                0.99749,                0.96775,                0.98437,                0.93524,                0.36467,                0.21212,                0.81237,               0.000496,               0.000496,               0.000496
                    194,                0.31014,                0.19016,                 0.8045,                0.99748,                0.96778,                0.98436,                0.93505,                0.36446,                0.21203,                 0.8123,              0.0004465,              0.0004465,              0.0004465
                    195,                0.30803,                0.18514,                0.80571,                0.99748,                0.96779,                0.98436,                0.93525,                0.36407,                0.21196,                0.81219,               0.000397,               0.000397,               0.000397
                    196,                0.30644,                0.18589,                0.80268,                0.99748,                0.96774,                0.98436,                0.93543,                0.36359,                0.21188,                0.81206,              0.0003475,              0.0003475,              0.0003475
                    197,                0.30304,                0.18282,                0.80303,                0.99747,                0.96774,                0.98435,                0.93548,                0.36311,                0.21195,                0.81196,               0.000298,               0.000298,               0.000298
                    198,                0.30426,                0.18285,                0.80522,                0.99741,                0.96778,                0.98436,                0.93575,                0.36284,                 0.2121,                0.81186,              0.0002485,              0.0002485,              0.0002485
                    199,                0.30272,                0.18263,                0.80144,                 0.9974,                0.96777,                0.98437,                0.93566,                0.36235,                0.21206,                0.81177,               0.000199,               0.000199,               0.000199
                    200,                0.29871,                0.18097,                0.80216,                0.99742,                0.96781,                0.98436,                0.93582,                 0.3619,                0.21233,                0.81167,              0.0001495,              0.0001495,              0.0001495
